,latitude,longitude,number_intersections
813,29.72208385,-95.40754712,4
814,29.60757251,-95.38022168,2
815,29.79878753,-95.48069003,2
816,29.73170806,-95.2415507,5
817,29.77070707,-95.37889729,2
818,29.709882,-95.40457342,10
819,29.613603100000002,-95.30249235,2
820,29.73245129,-95.24091303,5
821,29.59842449,-95.36303454,2
822,29.60653125,-95.35439854,2
823,29.70833406,-95.24635804,3
824,29.61655948,-95.33522048,2
825,29.763514,-95.37599979,2
826,29.79464075,-95.48266816,6
827,29.80606677,-95.38412508,2
828,29.78351564,-95.34036712,9
829,29.61043397,-95.37152531,2
830,29.70446005,-95.49692581,6
831,29.80724645,-95.39533954,2
832,29.70383268,-95.53110339,9
833,29.74321667,-95.26085994,2
834,29.60735774,-95.30734494,2
835,29.71980777,-95.41671019,2
836,29.784270199999998,-95.30295550000001,2
837,29.740502199999998,-95.24751897,2
838,29.78027671,-95.34493321,2
839,29.78152495,-95.3029645,2
840,29.72589871,-95.28052524,2
841,29.72045812,-95.27947374,4
842,29.78762289,-95.29206264,6
843,29.75062208,-95.44022509999999,2
844,29.71058169,-95.51802904,2
845,29.71815362,-95.28004324,8
846,29.69268208,-95.49717638,4
847,29.78948766,-95.48490934,2
848,29.72107866,-95.41404748,5
849,29.75533777,-95.42043091,2
850,29.73853942,-95.2653892,8
851,29.80589141,-95.40620653,2
852,29.71193737,-95.27275542,2
853,29.78934958,-95.4680694,6
854,29.71260731,-95.52378998,2
855,29.73918246,-95.25875636,2
856,29.81104961,-95.40286472,2
857,29.69712974,-95.27050035,2
858,29.70851151,-95.40516831,11
859,29.60588624,-95.38619959,2
860,29.79483083,-95.33477872,6
861,29.79553446,-95.32402572,2
862,29.69831518,-95.27053195,2
863,29.73755733,-95.24199809,2
864,29.78263666,-95.3514215,4
865,29.74291831,-95.44493911,3
866,29.60757171,-95.31783082,2
867,29.60929806,-95.36857705,2
868,29.70068397,-95.51820699,6
869,29.70077442,-95.41314440000001,2
870,29.61287016,-95.31626593,2
871,29.71041524,-95.40535849999999,6
872,29.719900399999997,-95.25807975,2
873,29.692021500000003,-95.49852847,4
874,29.60054525,-95.34544837,2
875,29.74941173,-95.42649188,4
876,29.72542572,-95.40517515,3
877,29.735774699999997,-95.23640347,2
878,29.77511918,-95.38007141,10
879,29.81280844,-95.3968245,3
880,29.60069263,-95.31998607,2
881,29.69849584,-95.27533740000001,2
882,29.7045385,-95.27058855,2
883,29.70913273,-95.40749445,2
884,29.69063318,-95.50122953,6
885,29.70408781,-95.27056958,2
886,29.70535865,-95.41090547,8
887,29.69743546,-95.52152268,2
888,29.71360269,-95.40645151,3
889,29.80920566,-95.3912601,2
890,29.81362717,-95.39126055,5
891,29.73449872,-95.2456753,3
892,29.80457016,-95.40805496,4
893,29.72359807,-95.39954999,6
894,29.61824909,-95.34125616,2
895,29.80040477,-95.47807858,2
896,29.77276209,-95.42599649,2
897,29.78626957,-95.29676465,2
898,29.78778204,-95.47025031,5
899,29.74223261,-95.24543411,2
900,29.60142116,-95.365925,2
901,29.77000959,-95.37667294,2
902,29.709221799999998,-95.26356048,2
903,29.74051459,-95.23445112,2
904,29.74365358,-95.24822028,2
905,29.73536687,-95.24334634,2
906,29.72858266,-95.54402255,2
907,29.72274898,-95.41049749999999,8
908,29.70194519,-95.27810348,4
909,29.70623523,-95.40584759999999,16
910,29.70473872,-95.49305266,10
911,29.60613427,-95.30775472,2
912,29.69238995,-95.50586921,2
913,29.70663432,-95.5211053,7
914,29.79400868,-95.33126322,6
915,29.74300712,-95.43941747,6
916,29.75040135,-95.43542871,2
917,29.78922757,-95.47142098,2
918,29.70855527,-95.26708567,2
919,29.70409294,-95.52705577,2
920,29.73689038,-95.26103147,2
921,29.71314271,-95.40858021,3
922,29.7865213,-95.47248928,2
923,29.60338517,-95.35539749,2
924,29.74170797,-95.44514015,3
925,29.71770793,-95.52690719,3
926,29.60145303,-95.35406212,4
927,29.60779167,-95.35260372,2
928,29.80390606,-95.38372765,6
929,29.70519364,-95.51803519,11
930,29.70224475,-95.50363651,3
931,29.61447074,-95.31779572,2
932,29.70767473,-95.41829803,6
933,29.71769396,-95.26521371,2
934,29.7528337,-95.24346541,2
935,29.78124596,-95.34100783,5
936,29.75883614,-95.25611985,2
937,29.7902724,-95.34407913,2
938,29.7383192,-95.23385335,2
939,29.70107051,-95.40915185,6
940,29.80286595,-95.47391952,6
941,29.70528671,-95.41708443,6
942,29.69884104,-95.26971843,3
943,29.78921238,-95.48225991,2
944,29.61980622,-95.34092601,2
945,29.69470037,-95.49322683,6
946,29.74414844,-95.23280305,4
947,29.74929249,-95.41971329,4
948,29.72154439,-95.55493573,5
949,29.79825305,-95.33616806,2
950,29.61651073,-95.34093803,2
951,29.80593968,-95.40334649,4
952,29.79791011,-95.32948869,6
953,29.79713366,-95.32581075,2
954,29.742408,-95.44165057,6
955,29.80219375,-95.34422211,6
956,29.69816694,-95.49757297,2
957,29.70935646,-95.40775629,2
958,29.71093619,-95.41814611,2
959,29.74957867,-95.44398704,2
960,29.734482399999997,-95.25729181,2
961,29.741585200000003,-95.24450447,2
962,29.75183907,-95.44235289,2
963,29.763926799999997,-95.40899501,8
964,29.73852561,-95.24020405,2
965,29.727073699999995,-95.53915504,6
966,29.77729326,-95.37679964,2
967,29.71358066,-95.27771303,14
968,29.80640463,-95.38811223,3
969,29.713417600000003,-95.41014068,2
970,29.71829571,-95.41272514,3
971,29.62082258,-95.34289945,2
972,29.7156839,-95.27801469,17
973,29.80290955,-95.46849454,3
974,29.71967331,-95.27971357,4
975,29.75396053,-95.41759232,6
976,29.69481856,-95.52730734,4
977,29.81258633,-95.4050926,2
978,29.61545074,-95.34093859999999,2
979,29.60712155,-95.38021875,2
980,29.78474578,-95.29901304,2
981,29.74052144,-95.23327335,2
982,29.72283479,-95.53952504,6
983,29.70792472,-95.41607165,5
984,29.77291908,-95.38115395,7
985,29.78207126,-95.29485613,2
986,29.76789471,-95.39071051,9
987,29.806255699999998,-95.39927551,7
988,29.69380023,-95.50424629,2
989,29.70528136,-95.41807912,6
990,29.74748372,-95.44056114,3
991,29.71259955,-95.41564787,3
992,29.71577171,-95.52289525,2
993,29.61559728,-95.31598259,2
994,29.78131029,-95.29893472,2
995,29.80987721,-95.39936351,2
996,29.8066794,-95.34504148,3
997,29.7595517,-95.25456737,2
998,29.71474198,-95.27356621,2
999,29.69866721,-95.53611245,4
1000,29.60847753,-95.36787059999999,2
1001,29.77291927,-95.38238746,7
1002,29.61034646,-95.37557801,2
1003,29.70188361,-95.49381636,2
1004,29.74123704,-95.43826948,2
1005,29.784373,-95.47481099,11
1006,29.70114574,-95.53794066,2
1007,29.70853689,-95.40710107,7
1008,29.79463593,-95.33842816,8
1009,29.79994517,-95.32821444,6
1010,29.72170348,-95.28080274,2
1011,29.69533072,-95.50082965,2
1012,29.70020377,-95.27317654,3
1013,29.77595415,-95.39613755,10
1014,29.78753694,-95.30089949,2
1015,29.69408216,-95.49495653,8
1016,29.78140059,-95.29987471,2
1017,29.77641413,-95.39753453,11
1018,29.80706521,-95.38913401,2
1019,29.735770199999997,-95.23417797,2
1020,29.70026475,-95.50034278,2
1021,29.73429019,-95.24177583,5
1022,29.73515422,-95.25187141,2
1023,29.60999569,-95.36429868,2
1024,29.74157519,-95.43686602,2
1025,29.62091234,-95.31854369,2
1026,29.61825555,-95.34235649,2
1027,29.77591182,-95.38169811,13
1028,29.76852211,-95.37693312,2
1029,29.69534425,-95.50352266,2
1030,29.70158633,-95.52196799,2
1031,29.71573026,-95.25913713,2
1032,29.72556439,-95.41182631,6
1033,29.71849028,-95.25803875,2
1034,29.79000808,-95.47169861,2
1035,29.80818043,-95.38824531,2
1036,29.70623629,-95.52129721,6
1037,29.71985893,-95.26405979,2
1038,29.80348215,-95.41225769,6
1039,29.7784581,-95.43621521,3
1040,29.71231431,-95.27439798,2
1041,29.70181809,-95.49971472,2
1042,29.76547589,-95.3785183,2
1043,29.70537668,-95.52488904,2
1044,29.60107441,-95.30558271,2
1045,29.70378291,-95.40899796,12
1046,29.60401477,-95.37933334,2
1047,29.7242224,-95.39956249,6
1048,29.77297251,-95.37613444,2
1049,29.7238941,-95.41577987,5
1050,29.74596223,-95.43611715,2
1051,29.70895894,-95.40290623,16
1052,29.74778374,-95.43697094,2
1053,29.70023106,-95.49857014,2
1054,29.72021092,-95.41167303,2
1055,29.72281417,-95.54769722,10
1056,29.602913300000004,-95.37553444,2
1057,29.75046177,-95.42139527,2
1058,29.70874496,-95.23945666,2
1059,29.81069641,-95.38638945,2
1060,29.60388257,-95.37463774,2
1061,29.74717325,-95.43689557,2
1062,29.80395504,-95.38581355,3
1063,29.72383404,-95.54911785,6
1064,29.77957119,-95.34211803,3
1065,29.73981046,-95.23285701,2
1066,29.69196577,-95.50740275,6
1067,29.71815032,-95.27889412,9
1068,29.72022144,-95.41352888,3
1069,29.70811622,-95.4117128,6
1070,29.77059941,-95.45593343,5
1071,29.70281518,-95.49485275,2
1072,29.59890686,-95.38009891,2
1073,29.73467645,-95.23499383,2
1074,29.75452541,-95.24517403,2
1075,29.810950300000002,-95.40843044,3
1076,29.79799922,-95.47884148,2
1077,29.71043652,-95.50677153,2
1078,29.739942699999997,-95.25533647,2
1079,29.80990346,-95.38417052,6
1080,29.78280395,-95.29819301,2
1081,29.80702727,-95.3964665,3
1082,29.71919453,-95.26248332,2
1083,29.77394064,-95.39607859,6
1084,29.73386005,-95.26579295,2
1085,29.71817117,-95.26646552,2
1086,29.71934845,-95.41403444,3
1087,29.69137618,-95.49982953,2
1088,29.60493488,-95.36551188,2
1089,29.72061219,-95.55405255,2
1090,29.69073221,-95.52905292,8
1091,29.719993199999998,-95.27648175,4
1092,29.72203738,-95.40516495,2
1093,29.60960543,-95.37783857,2
1094,29.61307273,-95.38581788,6
1095,29.77038067,-95.39489801,9
1096,29.69224249,-95.53606935,6
1097,29.77931981,-95.45061606,2
1098,29.787449300000002,-95.47606637,5
1099,29.75842461,-95.2537539,2
1100,29.74772779,-95.41883018,4
1101,29.70180749,-95.40857176,6
1102,29.77914955,-95.44487635,2
1103,29.70220559,-95.49956472,2
1104,29.607723699999998,-95.33506366,2
1105,29.76602751,-95.41267639,3
1106,29.71178083,-95.41452837,2
1107,29.607623200000003,-95.31705687,2
1108,29.76608764,-95.42099372,2
1109,29.60269658,-95.36976594,2
1110,29.75910768,-95.25377091,2
1111,29.80391678,-95.40272445,6
1112,29.79721352,-95.48488651,6
1113,29.708694800000004,-95.41611596,2
1114,29.80974864,-95.39502906,2
1115,29.73467062,-95.23556715,2
1116,29.78725893,-95.47575622,5
1117,29.60302284,-95.35670618,2
1118,29.78428383,-95.30607853,2
1119,29.77427359,-95.43193725,2
1120,29.77812141,-95.43616159,2
1121,29.60666387,-95.3570684,2
1122,29.74198187,-95.23488371,4
1123,29.75618793,-95.43709979,2
1124,29.79758145,-95.32821042,5
1125,29.69237211,-95.52817796,8
1126,29.80007816,-95.33154899,3
1127,29.79375311,-95.32681201,6
1128,29.81126968,-95.40378447,2
1129,29.71097903,-95.266154,2
1130,29.70521425,-95.40905524,8
1131,29.79939738,-95.48199155,2
1132,29.70514267,-95.52156829,6
1133,29.74207574,-95.26060799,2
1134,29.61027823,-95.38023984,2
1135,29.60578252,-95.36642379,2
1136,29.74358181,-95.4455307,3
1137,29.71783068,-95.53315204,2
1138,29.7150602,-95.41805311,5
1139,29.60425745,-95.36783663,2
1140,29.72047378,-95.25809885,2
1141,29.61645585,-95.31009956,2
1142,29.75188535,-95.43342441,2
1143,29.81162824,-95.41234431,7
1144,29.69026344,-95.27799053,2
1145,29.72137764,-95.25892886,2
1146,29.71451033,-95.52094796,2
1147,29.80832259,-95.39453634,2
1148,29.69983043,-95.52853367,2
1149,29.78311916,-95.35142900000001,4
1150,29.71723072,-95.41668244,5
1151,29.70558905,-95.51229681,12
1152,29.75482986,-95.26496172,2
1153,29.80022354,-95.3464566,2
1154,29.70839616,-95.26211677,2
1155,29.69129094,-95.53489176,6
1156,29.60308312,-95.36451115,2
1157,29.73480202,-95.25439046,2
1158,29.70845163,-95.24270665,2
1159,29.77679156,-95.39286034,2
1160,29.80011859,-95.47887391,2
1161,29.767986199999996,-95.37562601,2
1162,29.78050439,-95.34949055,3
1163,29.78225466,-95.34582058,2
1164,29.72839801,-95.54425898,2
1165,29.72603102,-95.2666693,2
1166,29.72081871,-95.52060854,9
1167,29.69780584,-95.41204113,8
1168,29.69513718,-95.53003083,4
1169,29.70104426,-95.52520587,2
1170,29.739338699999998,-95.25335247,2
1171,29.81118262,-95.40817784,4
1172,29.80735739,-95.39744652,3
1173,29.74387377,-95.43993893,6
1174,29.79435009,-95.47207417,2
1175,29.72305914,-95.40309575,2
1176,29.80285167,-95.34220368,9
1177,29.79960221,-95.47773837,2
1178,29.61007888,-95.37785229999999,2
1179,29.70145668,-95.53011090000001,2
1180,29.71586458,-95.41692231,5
1181,29.601263800000005,-95.29923185,2
1182,29.70432979,-95.51298995,12
1183,29.694513899999997,-95.50081568,2
1184,29.78311524,-95.307375,2
1185,29.75325316,-95.43930009,2
1186,29.80780329,-95.34533024,3
1187,29.75171358,-95.42316555,2
1188,29.8028477,-95.47864703,4
1189,29.72387125,-95.28087666,2
1190,29.79180666,-95.47307822,2
1191,29.808883399999996,-95.40997,4
1192,29.78415811,-95.34272431,6
1193,29.71296275,-95.27633626,10
1194,29.70827477,-95.26102412,2
1195,29.78553684,-95.29333573,6
1196,29.80292643,-95.34544814,2
1197,29.72606229,-95.55696259999999,5
1198,29.77850897,-95.43985674,2
1199,29.71816173,-95.40996937,4
1200,29.73281269,-95.24014147,4
1201,29.73393159,-95.23307832,3
1202,29.72743868,-95.55401355,5
1203,29.766593699999998,-95.37940951,2
1204,29.72248373,-95.55170362,6
1205,29.77467422,-95.42823931,5
1206,29.7485548,-95.42368498,4
1207,29.77590363,-95.37706253,2
1208,29.60924017,-95.36762996,2
1209,29.78564581,-95.3014135,2
1210,29.74764654,-95.44300888,3
1211,29.72168177,-95.41497962,5
1212,29.78679173,-95.30526366,2
1213,29.77837367,-95.35089083,3
1214,29.6122038,-95.35688420000001,2
1215,29.69141447,-95.27583382,2
1216,29.70970607,-95.22902851,2
1217,29.59957377,-95.38143588,2
1218,29.60757452,-95.30502865,2
1219,29.80886582,-95.40398156,2
1220,29.72052308,-95.26550976,2
1221,29.59823949,-95.38110722,2
1222,29.73796969,-95.23798447,2
1223,29.74549672,-95.41881023,3
1224,29.61383075,-95.3111893,2
1225,29.78633785,-95.30711349,2
1226,29.69695888,-95.52591312,2
1227,29.74026574,-95.256665,2
1228,29.78590569,-95.34106662,9
1229,29.76199758,-95.25593389,2
1230,29.62100351,-95.34065594,2
1231,29.80463429,-95.38642253,3
1232,29.80700916,-95.39799889,3
1233,29.81106232,-95.40125203,3
1234,29.69252936,-95.2740392,2
1235,29.69919653,-95.27290271,2
1236,29.60335557,-95.36782541,2
1237,29.78989679,-95.34174449999999,2
1238,29.80418421,-95.40144401,9
1239,29.7597436,-95.25586607,2
1240,29.78066581,-95.29641003,2
1241,29.76749223,-95.41221992,3
1242,29.78748171,-95.3415235,2
1243,29.71816083,-95.26761467,2
1244,29.78125216,-95.34669968,2
1245,29.70949261,-95.41340085,2
1246,29.77759805,-95.38175499,12
1247,29.71986127,-95.41575093,2
1248,29.77370228,-95.37671246,2
1249,29.786994699999997,-95.34025150000001,2
1250,29.7906837,-95.47367202,2
1251,29.70209959,-95.53043478,2
1252,29.60762385,-95.31757295,2
1253,29.78275867,-95.34582777,2
1254,29.806928600000003,-95.40559907,2
1255,29.70107621,-95.49378177,2
1256,29.744831599999998,-95.23392116,4
1257,29.72477589,-95.40716231,3
1258,29.71544526,-95.53861479,10
1259,29.81170861,-95.3892462,3
1260,29.73824201,-95.26541933,8
1261,29.60734998,-95.37009353,2
1262,29.77981306,-95.340582,3
1263,29.80606729,-95.39479299,2
1264,29.70358415,-95.41756467,5
1265,29.75693025,-95.24686609999999,2
1266,29.80807751,-95.39571252,2
1267,29.745854700000002,-95.23317097,4
1268,29.78661005,-95.47186312,2
1269,29.71268947,-95.26964871,2
1270,29.71458271,-95.53046258,2
1271,29.61224072,-95.36458415,2
1272,29.78152445,-95.30244753,2
1273,29.81212712,-95.3892577,5
1274,29.73717385,-95.25329042,2
1275,29.7934472,-95.48017903,2
1276,29.74264462,-95.23656711,2
1277,29.80479314,-95.39228597,2
1278,29.71393181,-95.40824634,3
1279,29.80330965,-95.35072868,8
1280,29.70232819,-95.52909423,2
1281,29.750812800000002,-95.24140799999999,2
1282,29.69442688,-95.26562623,3
1283,29.72197097,-95.40813925,5
1284,29.60575492,-95.35231798,2
1285,29.78610178,-95.29335001,6
1286,29.69775277,-95.49595417,2
1287,29.73536545,-95.24564304,2
1288,29.60068188,-95.32050196,2
1289,29.78622723,-95.30526279,2
1290,29.74048615,-95.23876013,2
1291,29.73975574,-95.24343135,2
1292,29.78124817,-95.34756125,2
1293,29.72793259,-95.55278475,2
1294,29.69926197,-95.26855109,3
1295,29.71706275,-95.26190279,2
1296,29.8001527,-95.3344885,2
1297,29.73895266,-95.25399257,2
1298,29.73778929,-95.2481684,2
1299,29.74254142,-95.24730056,2
1300,29.72395492,-95.40541131,3
1301,29.78081895,-95.3418735,4
1302,29.76398081,-95.37849842,2
1303,29.78359093,-95.29252069,2
1304,29.73310864,-95.24867503,2
1305,29.60342678,-95.36635149,2
1306,29.70025217,-95.50116022,2
1307,29.7785847,-95.34210404,3
1308,29.71624636,-95.53348721,2
1309,29.76370162,-95.37736455,2
1310,29.80395473,-95.39999852,10
1311,29.71599319,-95.51997954,6
1312,29.78621596,-95.29985570000001,2
1313,29.76488467,-95.39229484,2
1314,29.79626294,-95.47338217,5
1315,29.80598533,-95.40004738,6
1316,29.69239158,-95.53197539,4
1317,29.72048455,-95.27764999,4
1318,29.794674,-95.33208103,6
1319,29.59839097,-95.36775529,4
1320,29.602699600000005,-95.36910699,2
1321,29.70616269,-95.4175218,6
1322,29.60765554,-95.32536064,2
1323,29.80688593,-95.40835745,3
1324,29.61654722,-95.33212382,2
1325,29.81218678,-95.41217352,7
1326,29.59947367,-95.35262415,6
1327,29.60574205,-95.37200498,2
1328,29.73975887,-95.24568424,2
1329,29.74262962,-95.24343135,2
1330,29.79545319,-95.33565369,2
1331,29.70802881,-95.41480504,5
1332,29.76597494,-95.39772685,2
1333,29.69408095,-95.53594767,2
1334,29.69993047,-95.41229672,5
1335,29.75721129,-95.41545225,2
1336,29.79987358,-95.33352943,2
1337,29.71748385,-95.52167494,6
1338,29.79637488,-95.48453001,6
1339,29.69923492,-95.53791203,4
1340,29.75632073,-95.43662722,2
1341,29.76731133,-95.37559818,2
1342,29.754091499999998,-95.43533241,2
1343,29.72052213,-95.28230008,2
1344,29.74898275,-95.42007014,4
1345,29.70789929,-95.27023732,2
1346,29.71880819,-95.55101455,3
1347,29.81011566,-95.38494983,6
1348,29.7154321,-95.52309382,2
1349,29.71577231,-95.52374866,2
1350,29.70357108,-95.41653170000001,2
1351,29.72789756,-95.54087353,6
1352,29.80696729,-95.40227652,2
1353,29.79457481,-95.34029659,9
1354,29.70555882,-95.40301373,20
1355,29.69814815,-95.52647883,2
1356,29.71508826,-95.41425227,4
1357,29.75068211,-95.43919419,2
1358,29.73745368,-95.26415974,5
1359,29.7416679,-95.26470902,2
1360,29.72617959,-95.27770188,2
1361,29.71433143,-95.52024253,2
1362,29.72175513,-95.27767225,2
1363,29.60264927,-95.35516137,2
1364,29.60657463,-95.35793558,2
1365,29.76398938,-95.37793986,2
1366,29.718654200000003,-95.25506868,2
1367,29.60472569,-95.37729436,2
1368,29.7806973,-95.29482545,2
1369,29.80898899,-95.39048045,2
1370,29.76906276,-95.42224026,2
1371,29.74740116,-95.44172649,3
1372,29.69363205,-95.50018633,2
1373,29.75247308,-95.43662851,2
1374,29.79662342,-95.33586650000001,2
1375,29.74784515,-95.25528161,2
1376,29.7016149,-95.52312490000001,2
1377,29.76435383,-95.42036888,2
1378,29.74462038,-95.23974526,2
1379,29.76472708,-95.38021143,2
1380,29.79960852,-95.47722154,2
1381,29.78083521,-95.30142654,2
1382,29.814019899999998,-95.38262868,5
1383,29.81070261,-95.34567137,2
1384,29.722816100000003,-95.27874829,2
1385,29.78061516,-95.45305253,2
1386,29.78629475,-95.29523357,2
1387,29.80892965,-95.34232558,3
1388,29.719413,-95.4123045,3
1389,29.78347036,-95.29329258,2
1390,29.79761058,-95.32405649,2
1391,29.71785957,-95.41077386,4
1392,29.73942969,-95.23794797,2
1393,29.74152792,-95.4354955,2
1394,29.69474313,-95.49822537,4
1395,29.72279049,-95.54095776,6
1396,29.79093288,-95.47994296,2
1397,29.72174318,-95.27818873,2
1398,29.716757399999995,-95.52830501,3
1399,29.60286098,-95.37864356,2
1400,29.61216358,-95.34537234,2
1401,29.70778748,-95.40901973,6
1402,29.60341967,-95.31053948,2
1403,29.71478495,-95.41088695,3
1404,29.60958598,-95.371207,2
1405,29.71785326,-95.25828575,2
1406,29.73651669,-95.23640047,2
1407,29.78496367,-95.46800603,11
1408,29.80032556,-95.33664243,5
1409,29.722173600000005,-95.55266540000001,2
1410,29.69234621,-95.27073628,2
1411,29.80500892,-95.38275795,6
1412,29.61094274,-95.31780865,2
1413,29.75677258,-95.25607001,2
1414,29.70358265,-95.4971776,6
1415,29.78286859,-95.29460754,2
